_id,source,google_id,source_id,is_chain,chain_brand,chain_hardening,google_name,source_name,google_street,source_street,google_postal_code,source_postal_code,google_phone,source_phone,google_website,source_website,score,dmin,dmax,label,block_source,fast_path,name_sim,geo_dist_m,geo_score,street_sim,phone_match,website_match,postal_code_match,cuisine_jaccard,human_label
ChIJj9A9bh_BhkcRPO5RW9LYMz8:823457,thefork,ChIJj9A9bh_BhkcRPO5RW9LYMz8,823457,False,,[],Bun buffalo,Procaccini Milano,Via Giulio Cesare Procaccini,Via Giulio Cesare Procaccini,20154,20154,+393294243800,,,,0.595034441004897,0.86,0.94,NON_MATCH,geo,,0.2857142857142857,68.3181455032083,0.8633637089935834,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJp5rwcwDBhkcRM_a9Q7rooFs:720872,thefork,ChIJp5rwcwDBhkcRM_a9Q7rooFs,720872,False,,[],Dexter,Sapemare - Tapas Di Mare,Via Carmagnola,Via Pastrengo,20159,20159,+393516669404,,dextersoundbites.com,,0.4781705226691868,0.86,0.94,NON_MATCH,geo,,0.2857142857142857,147.9650129669213,0.7040699740661573,0.5925925925925926,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ88dt8ZbHhkcRP0c1Ykm-d_8:716666,thefork,ChIJ88dt8ZbHhkcRP0c1Ykm-d_8,716666,False,,[],Il Mannarino Fiamma,Tunas - Pescheria con Cucina,Via Galvano Fiamma,Via Galvano Fiamma,20129,20129,+390249524497,,ilmannarino.it/ristoranti/milano-via-galvano-fiamma-6,,0.6551791304029002,0.86,0.94,NON_MATCH,geo,,0.3111111111111111,0.5377502180789984,0.998924499563842,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJvXJt2jbHhkcRwu3RAZXoDyk:836347,thefork,ChIJvXJt2jbHhkcRwu3RAZXoDyk,836347,False,,[],Rom’antica Milano Oberdan,That's Panaro Milano,Piazza Guglielmo Oberdan,Viale Piave,20129,20129,+390383813134,,pizzerie.romanticapizza.it/romantica-milano-oberdan-910f65b64798,,0.5645855040436196,0.86,0.94,NON_MATCH,geo,,0.5333333333333333,135.62615068598555,0.7287476986280289,0.2857142857142857,0.0,0.0,1.0,0.0,NON_MATCH
ChIJad1iAgLEhkcRmg7sESqY9XU:705881,thefork,ChIJad1iAgLEhkcRmg7sESqY9XU,705881,False,,[],Bio Pizza,Bistrot Bertarelli 1894,Corso Italia,Corso Italia,20122,20122,+390286452131,,biopizzamilano.it,,0.5406768769170651,0.86,0.94,NON_MATCH,geo,,0.25,120.4616044041926,0.7590767911916148,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ5b0dNnTEhkcRQc9tfxaq18A:654943,thefork,ChIJ5b0dNnTEhkcRQc9tfxaq18A,654943,False,,[],Mari,Pizzeria Magica,Via Lodovico Montegani,Via Lodovico Montegani,20141,20141,+390221119196,,,,0.6699890033188396,0.86,0.94,NON_MATCH,geo,,0.4210526315789474,57.91044638662011,0.8841791072267597,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJLRwVA4nFhkcRRrAXS6HZULo:342565,thefork,ChIJLRwVA4nFhkcRRrAXS6HZULo,342565,False,,[],Mint- lab,Un Posto a Milano,Viale Umbria,Via Privata Cuccagna,20135,20135,,,,,0.6001358547536908,0.86,0.94,NON_MATCH,geo,,0.48,92.66306463758443,0.8146738707248311,0.5,0.0,0.0,1.0,0.0,NON_MATCH
ChIJz6MyjMnBhkcRXwZvSmkAzfc:813789,thefork,ChIJz6MyjMnBhkcRXwZvSmkAzfc,813789,False,,[],Cafezal Torrefazione Specialty Coffee,Salsamenteria delle Coppelle Milano,Via Solferino,Via Solferino,20121,20121,+390262695506,,cafezal.it,,0.5899931462118053,0.86,0.94,NON_MATCH,geo,,0.36111111111111116,129.37487049107173,0.7412502590178565,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJpyaJP-nHhkcRnk9em86yP6c:840003,thefork,ChIJpyaJP-nHhkcRnk9em86yP6c,840003,False,,[],Reverend,Locanda Cuoco di Bordo,Via Gianfranco Zuretti,Via Cristoforo Gluck,20125,20125,+390249419237,,facebook.com/reverendmilano,,0.47841980716922633,0.86,0.94,NON_MATCH,geo,,0.2,61.44109179906445,0.8771178164018711,0.4761904761904762,0.0,0.0,1.0,0.0,NON_MATCH
ChIJy5a-txHBhkcRm2Bo4Hs5ONo:837970,thefork,ChIJy5a-txHBhkcRm2Bo4Hs5ONo,837970,False,,[],The Public House,El Porteno Arena,Piazza Lega Lombarda,Viale Elvezia,20154,20154,+393478227240,,instagram.com/thepublichouse.milano,,0.5551172925054514,0.86,0.94,NON_MATCH,geo,,0.375,52.7545172000044,0.8944909655999912,0.36363636363636365,0.0,0.0,1.0,0.0,NON_MATCH
ChIJNzXZ4a_AhkcRAFLMN6ASv9I:802254,thefork,ChIJNzXZ4a_AhkcRAFLMN6ASv9I,802254,False,,[],Caffetteria Aperitivi,Cascina California,Via Luigi Ornato,Via Luigi Ornato,20162,20162,,,,,0.6387237018287917,0.86,0.94,NON_MATCH,geo,,0.4102564102564103,94.86357614201927,0.8102728477159615,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJDz7TH63DhkcRecoUXC4gwHg:835553,thefork,ChIJDz7TH63DhkcRecoUXC4gwHg,835553,True,poke house,[],Poke House - Navigli,Osteria Casale,Via Pasquale Paoli,Via Casale,20143,20144,+390236505666,,poke-house.com,,0.5569474944679697,0.76,0.79,NON_MATCH,geo,,0.375,109.9729670865739,0.7800540658268522,0.6428571428571428,0.0,0.0,0.0,0.0,NON_MATCH
ChIJV0aVfK7BhkcRN4Kor7H_-Vk:712795,thefork,ChIJV0aVfK7BhkcRN4Kor7H_-Vk,712795,False,,[],Nashaat Khir Tawadrous Amgad,Brasita's Milano,Via Gallarate,Via Gallarate,20151,20151,+390233431757,,,,0.6292939845439971,0.86,0.94,NON_MATCH,geo,,0.36363636363636365,75.0345675345495,0.849930864930901,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJof2cSF3FhkcRZKatbnGJpl0:754661,thefork,ChIJof2cSF3FhkcRZKatbnGJpl0,754661,False,,[],Canaglia,Armonia,Piazza San Luigi,Via Tagliamento,20139,20139,+393313336316,,canagliamilano.it,,0.6236063767135829,0.86,0.94,NON_MATCH,geo,,0.5333333333333333,59.210552467538974,0.881578895064922,0.32258064516129037,0.0,0.0,1.0,0.0,NON_MATCH
ChIJaWwCylvHhkcRuyhxrBLw5D8:812624,thefork,ChIJaWwCylvHhkcRuyhxrBLw5D8,812624,False,,[],Hoya Milano,Ristorante Zula,Via Panfilo Castaldi,Via Alessandro Tadino,20124,20124,+390245395026,,hoya-milano.it,,0.5716991992213983,0.86,0.94,NON_MATCH,geo,,0.3846153846153846,83.44767305010626,0.8331046538997875,0.5853658536585367,0.0,0.0,1.0,0.0,NON_MATCH
ChIJGb0KbR3EhkcRJIDoVYa8vRk:65807,thefork,ChIJGb0KbR3EhkcRJIDoVYa8vRk,65807,False,,[],Caffitaly System Shop,Pepe Nero,Viale Umbria,Viale Umbria,20135,20137,+390245497897,,caffitaly.com,,0.5387415248906736,0.86,0.94,NON_MATCH,geo,,0.2,87.51210729903764,0.8249757854019247,1.0,0.0,0.0,0.0,0.0,NON_MATCH
ChIJZRs9pl_FhkcRacqcdPNrOvk:288809,thefork,ChIJZRs9pl_FhkcRacqcdPNrOvk,288809,True,rossopomodoro,[],Ficopalo Bistrot,Rossopomodoro Molino delle Armi,Via Molino delle Armi,Via Molino delle Armi,20123,20123,+390297106448,,ficopalo.it,,0.5320212475056001,0.76,0.79,NON_MATCH,geo,,0.2553191489361703,136.6261813749786,0.7267476372500428,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ1x3-LsvGhkcRj8WuNkOBKAc:831561,thefork,ChIJ1x3-LsvGhkcRj8WuNkOBKAc,831561,False,,[],Carlsberg Øl Osteria della Chiusa,Da Te Bistrot,Bastioni di Porta Nuova,Viale Monte Grappa,20121,20121,+39026555560,,carlsbergol.it,,0.5215144414583619,0.86,0.94,NON_MATCH,geo,,0.391304347826087,97.20024497010249,0.805599510059795,0.2926829268292683,0.0,0.0,1.0,0.0,NON_MATCH
ChIJO-N2rtvHhkcR0i0GPYgyiDM:498963,thefork,ChIJO-N2rtvHhkcR0i0GPYgyiDM,498963,False,,[],Bacco di Brera,Clotilde Brera,Via Brera,Piazza San Marco,20121,20121,+390272080518,,,,0.6600430692834787,0.86,0.94,NON_MATCH,geo,,0.6428571428571428,84.83643163584672,0.8303271367283065,0.32,0.0,0.0,1.0,0.0,NON_MATCH
ChIJGfVzfnfHhkcRDduSLdvzaXo:820994,thefork,ChIJGfVzfnfHhkcRDduSLdvzaXo,820994,False,,[],Stilla,Illy Caffè Monte Napoleone,Via Gesù,Via Monte Napoleone,20121,20121,+390277081477,,fourseasons.com/milan/dining/lounges/stilla/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-mil-fab-mid-seo-na&utm_content=na-na&utm_term=na,,0.49070057132203776,0.86,0.94,NON_MATCH,geo,,0.25,94.45372928020572,0.8110925414395885,0.5454545454545454,0.0,0.0,1.0,0.0,NON_MATCH
ChIJx5SL_vDFhkcRz9PNRJSfyTY:842846,thefork,ChIJx5SL_vDFhkcRz9PNRJSfyTY,842846,False,,[],Bomaki Porta Romana,Trippa,Via Bernardino Corio,Via Giorgio Vasari,20135,20135,+390249708975,,bomaki.it,,0.4860866156672201,0.86,0.94,NON_MATCH,geo,,0.24,89.80107536261791,0.8203978492747642,0.5263157894736842,0.0,0.0,1.0,0.0,NON_MATCH
ChIJP7F0AarGhkcRqOczkUpnXqE:800985,thefork,ChIJP7F0AarGhkcRqOczkUpnXqE,800985,False,,[],Je Suis Jambon,Haldi,Piazza della Trivulziana,Viale Piero e Alberto Pirelli,20126,20126,+393475558130,,linktr.ee/jesuisjambon,,0.43160100526052725,0.86,0.94,NON_MATCH,geo,,0.2105263157894737,114.66560888445031,0.7706687822310994,0.37735849056603776,0.0,0.0,1.0,0.0,NON_MATCH
ChIJuzYGPQDBhkcRuLNuvGDV1KE:814435,thefork,ChIJuzYGPQDBhkcRuLNuvGDV1KE,814435,False,,[],Yangguofu,Xi'an Sarpi,Via Paolo Sarpi,Via Bramante,20154,20154,,,,,0.4434956044003009,0.86,0.94,NON_MATCH,geo,,0.2,104.53008895195111,0.7909398220960978,0.4444444444444444,0.0,0.0,1.0,0.0,NON_MATCH
ChIJHZNleSPEhkcRgf76_klSSZ0:859135,thefork,ChIJHZNleSPEhkcRgf76_klSSZ0,859135,False,,[],Izu Milano,Vincenzo Capuano Milano Pta Romana,Corso Lodi,Via Lazzaro Papi,20135,20135,+390259900221,,izumilano.com,,0.6692244820847435,0.86,0.94,NON_MATCH,geo,,0.75,145.61337724157514,0.7087732455168497,0.3076923076923077,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ80Kbz0zDhkcRCRkOLbQ6cN0:854072,thefork,ChIJ80Kbz0zDhkcRCRkOLbQ6cN0,854072,False,,[],Due Tradizioni | Italian & Lebanese restaurant (via Borsi),Ristorante Pesce D'amare,Via Giosuè Borsi,Via Pavia,20143,20136,+39028395677,,duetradizioni.it,,0.5478868614693755,0.86,0.94,NON_MATCH,geo,,0.3846153846153846,99.17261548330964,0.8016547690333807,0.5,0.0,0.0,0.0,0.0,NON_MATCH
ChIJnebdTgDBhkcRv_x3f4cRRQk:860230,thefork,ChIJnebdTgDBhkcRv_x3f4cRRQk,860230,False,,[],BAR Stellina,Temakinho Milano Cadorna - Fuego,Piazzale Luigi Cadorna,Via Giovanni Boccaccio,20123,20123,,,,,0.49276823070303727,0.86,0.94,NON_MATCH,geo,,0.33333333333333326,121.80296046752241,0.7563940790649551,0.40909090909090906,0.0,0.0,1.0,0.0,NON_MATCH
ChIJTxncfAzHhkcRyeRggaHZknQ:649965,thefork,ChIJTxncfAzHhkcRyeRggaHZknQ,649965,False,,[],Eppol Pie,Dasein Pane & Champagne,Via Lecco,Via Lodovico Settala,20124,20124,+393517280981,,eppolpie.it,,0.4926816861312431,0.86,0.94,NON_MATCH,geo,,0.2666666666666667,93.78806743155756,0.8124238651368849,0.5,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ969xDaTGhkcRbJaH59QraKM:852485,thefork,ChIJ969xDaTGhkcRbJaH59QraKM,852485,False,,[],Caffè Il Moro,Cardinale by fratelli massari,Via Cesare Battisti,Via Carlo Freguglia,20122,20122,+390245482033,,,,0.48033980850724267,0.86,0.94,NON_MATCH,geo,,0.33333333333333326,142.12107556609436,0.7157578488678114,0.4210526315789474,0.0,0.0,1.0,0.0,NON_MATCH
ChIJwdD-_5THhkcRRM8QvsHeDYg:844278,thefork,ChIJwdD-_5THhkcRRM8QvsHeDYg,844278,False,,[],La Rotonda,Pizzeria Partenopea,Via Padova,Via dei Transiti,20127,20127,,,,,0.5552839813063976,0.86,0.94,NON_MATCH,geo,,0.3448275862068965,51.943687182599774,0.8961126256348004,0.4615384615384615,0.0,0.0,1.0,0.0,NON_MATCH
ChIJdfq6OgDHhkcR2QVx2ZOFUdI:432699,thefork,ChIJdfq6OgDHhkcR2QVx2ZOFUdI,432699,False,,[],Kyoto Ramen,Fishbar de Milan Montebello,Via San Marco,Via Montebello,20121,20121,+393242652008,,,,0.49475837591142624,0.86,0.94,NON_MATCH,geo,,0.26315789473684204,92.28335604967502,0.81543328790065,0.5185185185185186,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ_9MgrNLGhkcRT51y4tKnST8:850486,thefork,ChIJ_9MgrNLGhkcRT51y4tKnST8,850486,False,,[],Oryza Riso & Risotto,Pesq,Via Volturno,Piazza Tito Minniti,20124,20159,,,,,0.3395575629666419,0.86,0.94,NON_MATCH,geo,,0.09090909090909094,148.97725608871013,0.7020454878225797,0.32258064516129037,0.0,0.0,0.0,0.0,NON_MATCH
ChIJERe0IKvGhkcRc5k6oBG9FR0:747250,thefork,ChIJERe0IKvGhkcRc5k6oBG9FR0,747250,True,cioccolatitaliani,[],Cioccolatitaliani,Via Stampa,Via Nerino,Via Stampa,20123,20123,+390272105486,,cioccolatitaliani.it,,0.46543701148947075,0.76,0.79,NON_MATCH,geo,,0.29629629629629634,145.63129412778085,0.7087374117444383,0.4615384615384615,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ0TN2V1XBhkcRvzerpHwqv6o:820392,thefork,ChIJ0TN2V1XBhkcRvzerpHwqv6o,820392,False,,[],Amadeus Coffee & Shop,Nautilus,Corso di Porta Ticinese,Via Pioppette,20123,20123,,,,,0.41953669963717566,0.86,0.94,NON_MATCH,geo,,0.2222222222222223,118.91582591514587,0.7621683481697082,0.27777777777777773,0.0,0.0,1.0,0.0,NON_MATCH
ChIJC1JnfMHGhkcRhna6mcieJsc:844359,thefork,ChIJC1JnfMHGhkcRhna6mcieJsc,844359,False,,[],Il Bar Di Marco,Elisir,Via Alessandro Tadino,Galleria Buenos Aires,20124,20124,+393895856834,,,,0.4607779371288734,0.86,0.94,NON_MATCH,geo,,0.2857142857142857,137.6641714485482,0.7246716571029036,0.42857142857142855,0.0,0.0,1.0,0.0,NON_MATCH
ChIJafUv_v_DhkcRyE2qFVKozpY:820392,thefork,ChIJafUv_v_DhkcRyE2qFVKozpY,820392,False,,[],Cantina della Vetra,Nautilus,Via Pio IV,Via Pioppette,20123,20123,+390289403843,,cantinadellavetra.it,,0.5064447807902459,0.86,0.94,NON_MATCH,geo,,0.29629629629629634,118.58245026284165,0.7628350994743167,0.6086956521739131,0.0,0.0,1.0,0.0,NON_MATCH
ChIJu-LhMUnFhkcRIBuHLvnMy8A:76353,thefork,ChIJu-LhMUnFhkcRIBuHLvnMy8A,76353,False,,[],Levino,Sushi Kòboo | Ticinese,Via Pietro Custodi,Viale Col di Lana,20136,20136,+390249448281,,levinomilano.it,,0.43145442707067405,0.86,0.94,NON_MATCH,geo,,0.1428571428571429,95.88143071536356,0.8082371385692728,0.5142857142857143,0.0,0.0,1.0,0.0,NON_MATCH
ChIJMxcWTlHHhkcR35c1F3ol1Rs:817204,thefork,ChIJMxcWTlHHhkcR35c1F3ol1Rs,817204,False,,[],Jinyong Duomo,Frades Milano,Via Giuseppe Mazzini,Via Giuseppe Mazzini,20123,20123,+39026172699,,jinyongmilano.it,,0.6391705543376796,0.86,0.94,NON_MATCH,geo,,0.3846153846153846,75.91019710001815,0.8481796057999638,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJnyLl4MPBhkcRBeZjvaozqns:833887,thefork,ChIJnyLl4MPBhkcRBeZjvaozqns,833887,False,,[],Casa Bi Restaurant,Casa Bi Restaurant,Piazza Tre Torri,Piazza Tre Torri,20145,20145,+393453703027,,casabirestaurant.com,,0.9064215472621304,0.86,0.94,UNCERTAIN,geo,,1.0,133.68350391124227,0.7326329921775154,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJZei3VkjAhkcRsmm4zLQFEF0:821705,thefork,ChIJZei3VkjAhkcRsmm4zLQFEF0,821705,True,old wild west,['chain_distance_gt_auto_match_radius'],Old Wild West - Milano v.le Stephenson,Old Wild West - Stephenson,Via Giorgio Stephenson,Via Giorgio Stephenson,20157,20157,+390240136993,,oldwildwest.it/it/ristoranti/milano-v-le-stephenson?utm_campaign=Brand-Schede_Google&utm_content=paginaristorante&utm_medium=Organic&utm_source=Partoo,,0.939759516968185,0.76,0.79,UNCERTAIN,geo,,1.0,86.05783290259271,0.8278843341948146,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJGf_1j0DBhkcRLdYET604ABI:826264,thefork,ChIJGf_1j0DBhkcRLdYET604ABI,826264,True,old wild west,['chain_distance_gt_auto_match_radius'],Caffè Sempione,Old Wild West - Milano Sempione,Corso Sempione,Corso Sempione,20145,20145,+39023490259,,caffesempione.com,,0.7653321679946062,0.76,0.79,UNCERTAIN,geo,,0.7272727272727272,140.43456520251044,0.7191308695949792,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJc-noDeHBhkcRSQr4az6BPQo:508365,thefork,ChIJc-noDeHBhkcRSQr4az6BPQo,508365,False,,[],La Casa Iberica - Colonne di San Lorenzo,San Lorenzo,Via Celestino IV,Via Pio IV,20123,20123,+393495784085,,lacasaiberica.it,,0.918125145286338,0.86,0.94,UNCERTAIN,geo,,1.0,63.39264959094562,0.8732147008181088,0.75,0.0,0.0,1.0,0.0,NON_MATCH
ChIJCZGOmrTGhkcR2N-sRQ5qCMk:314301,thefork,ChIJCZGOmrTGhkcR2N-sRQ5qCMk,314301,False,,[],Bioesseri Milano Brera,Bioesserì Brera,Via Fatebenefratelli,Via Fatebenefratelli,20121,20121,+390289071052,,bioesseri.it,,0.8755891265478677,0.86,0.94,UNCERTAIN,geo,,0.7567567567567568,3.984645472158082,0.9920307090556838,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJMfKmcHLBhkcRD8vzlwZoyQM:464519,thefork,ChIJMfKmcHLBhkcRD8vzlwZoyQM,464519,True,signorvino,['chain_distance_gt_auto_match_radius'],Rom'antica Milano Dante,Signorvino - Milano Dante,Via Dante,Via Dante,20123,20123,+390383813452,,pizzerie.romanticapizza.it/romantica-milano-dante-f10b733a6ac0,,0.7602909712626914,0.76,0.79,UNCERTAIN,geo,,0.6956521739130435,125.05016527690047,0.749899669446199,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ6WCAm7nrhkcRI8mS4MCxT8s:823893,thefork,ChIJ6WCAm7nrhkcRI8mS4MCxT8s,823893,True,starbucks,[],Starbucks - Milano Merlata Bloom,Bokok Merlata Bloom,Via Triboniano,Via Gottlieb Wilhelm Daimler,20156,20151,+390297071141,,starbucks.it/it/stores/italia/lombardia/milano/milano-via-triboniano?utm_source=google&utm_medium=GMBSitelink&utm_campaign=GMBSitelink_Milano_S243,,0.7798876961968585,0.76,0.79,UNCERTAIN,geo,,0.8125,47.864515637140904,0.9042709687257182,0.38095238095238093,0.0,0.0,0.0,0.0,NON_MATCH
ChIJ0QonyLLFhkcRmu8TUvTzQXU:584359,thefork,ChIJ0QonyLLFhkcRmu8TUvTzQXU,584359,False,,[],Chihuahua Tacos,Chihuahua Tacos,Piazza Ventiquattro Maggio,Viale Col di Lana,20136,20136,+390236742528,,chihuahuatacos.com,,0.8884481285519513,0.86,0.94,UNCERTAIN,geo,,1.0,34.77509874638171,0.9304498025072365,0.4186046511627907,0.0,0.0,1.0,0.0,MATCH
ChIJh2MHeQTEhkcRfV_H2lJPLX4:848643,thefork,ChIJh2MHeQTEhkcRfV_H2lJPLX4,848643,False,,[],San Martino Bistrot,Risotteria San Martino,Via San Martino,Via San Martino,20122,20122,+390258310589,,,,0.8860244888450254,0.86,0.94,UNCERTAIN,geo,,0.7804878048780488,6.02773370571279,0.9879445325885744,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJxXdKcBnFhkcRGlkvrjwP1eQ:859135,thefork,ChIJxXdKcBnFhkcRGlkvrjwP1eQ,859135,False,,[],Pizzeria Vincenzo Capuano Porta Romana,Vincenzo Capuano Milano Pta Romana,Via Lazzaro Papi,Via Lazzaro Papi,20135,20135,+393516797897,,capvin.com/?fbclid=PAAaZPlkGoaBLKQp0F6VQXF6Q4U6LUeAZCOsVO3_E0_KzUcwuc6SGYB6z0HQQ,,0.8989404396765096,0.86,0.94,UNCERTAIN,geo,,0.8333333333333333,25.323181414509946,0.9493536371709801,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ95anbiPEhkcRDGcIaJ-HIHs:304529,thefork,ChIJ95anbiPEhkcRDGcIaJ-HIHs,304529,False,,[],Bottega Sicula,BottegaSiculaPescheria,Via Mantova,Via Mantova,20135,20135,+390236534241,,bottegasiculamilano.it,,0.861111111110558,0.86,0.94,UNCERTAIN,geo,,0.7222222222222223,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJi4RMPADrhkcR8Y42JMeA4tQ:853228,thefork,ChIJi4RMPADrhkcR8Y42JMeA4tQ,853228,False,,[],Pirates Bay - Milano Merlata Bloom,Pirates' Bay - Milano Merlata Bloom,Via Gottlieb Wilhelm Daimler,Via Gottlieb Wilhelm Daimler,20151,20151,+390235985769,,piratesbayrestaurant.com,,0.9251931533146065,0.86,0.94,UNCERTAIN,geo,,1.0,106.86692383627641,0.7862661523274472,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ-TEbaGPHhkcR0OE46fUQz2U:821225,thefork,ChIJ-TEbaGPHhkcR0OE46fUQz2U,821225,False,,[],Acqua & Sale | by ManuChef,Acqua e sale by Manu Chef,Via Teodosio,Via Teodosio,20131,20131,+390240027164,,linktr.ee/Acquaesale_byManuChef,,0.8813272232889997,0.86,0.94,UNCERTAIN,geo,,0.7755102040816326,9.182683931166538,0.9816346321376669,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJhWA-T-_DhkcRl1cvu2NqpHQ:828349,thefork,ChIJhWA-T-_DhkcRl1cvu2NqpHQ,828349,False,,[],Luca e Andrea Bar - Ristorante,Luca e Andrea Cafè - Bar,Alzaia Naviglio Grande,Alzaia Naviglio Grande,20144,20144,+390258101142,,lucaeandreabar.it,,0.92806251689619,0.86,0.94,UNCERTAIN,geo,,0.8717948717948718,11.192741430351198,0.9776145171392976,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJZzjvWcPrhkcR3Wb1g9a0tzQ:813417,thefork,ChIJZzjvWcPrhkcR3Wb1g9a0tzQ,813417,True,signorvino,['chain_distance_gt_auto_match_radius'],RIC - Cascina Merlata,Signorvino - Cascina Merlata,Via Gottlieb Wilhelm Daimler,Via Gottlieb Wilhelm Daimler,20151,20151,+393284957247,,merlatabloommilano.com/la-nostra-offerta/food/ric,,0.8735559462647613,0.76,0.79,UNCERTAIN,geo,,0.8823529411764706,96.60074903353419,0.8067985019329316,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJraR1sFTrhkcREBrnBlL2pLA:823893,thefork,ChIJraR1sFTrhkcREBrnBlL2pLA,823893,False,,[],Ramen Bar Akira - C.C. Merlata Bloom,Bokok Merlata Bloom,Via Gottlieb Wilhelm Daimler,Via Gottlieb Wilhelm Daimler,20151,20151,+393450413955,,ramenbarakira.com,,0.8737988043753556,0.86,0.94,UNCERTAIN,geo,,0.8125,46.35885089234904,0.9072822982153019,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJLXfv_nXDhkcRwqq4QKWpzCI:833520,thefork,ChIJLXfv_nXDhkcRwqq4QKWpzCI,833520,False,,[],Pizzium - Via Vigevano,Crocca - Milano Via Vigevano,Via Vigevano,Via Vigevano,20144,20144,+390282955665,,pizzium.com/locali/milano-via-vigevano-33,,0.8604884564789639,0.86,0.94,UNCERTAIN,geo,,0.75,20.730776458622987,0.958538447082754,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJuVJkdKvHhkcRaj51e-DIhrE:429075,thefork,ChIJuVJkdKvHhkcRaj51e-DIhrE,429075,False,,[],Route 66 American Diner,Route66 Milano - American Diner,Viale Romagna,Viale Romagna,20133,20133,+390236582387,,route66milan.it,,0.8841097237891447,0.86,0.94,UNCERTAIN,geo,,0.8076923076923077,28.194900081441713,0.9436101998371166,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ2f7ZRDnHhkcR2M2f90mfYTI:815071,thefork,ChIJ2f7ZRDnHhkcR2M2f90mfYTI,815071,False,,[],"il Lughino, Come Natura insegna - Milano","Il Lughino, come Natura Insegna (Viale Solferino)",Via Solferino,Via Solferino,20121,20121,+39026598972,,lughino.it,,0.9296644112779029,0.86,0.94,UNCERTAIN,geo,,0.8955223880597015,25.852546788496834,0.9482949064230063,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJB3c0_QnFhkcRQWwm9Zj-l_4:842640,thefork,ChIJB3c0_QnFhkcRQWwm9Zj-l_4,842640,False,,[],Pizzeria CiccioMatto1,Pizzeria Ciccio Matto 1,Via Gian Carlo Castelbarco,Via Gian Carlo Castelbarco,20136,20136,+393240589787,,cicciomatto1.it,,0.9370353488576416,0.86,0.94,UNCERTAIN,geo,,0.9090909090909091,25.014436696875542,0.9499711266062489,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJF7-0e7zrhkcRB1rcpckvPnQ:813417,thefork,ChIJF7-0e7zrhkcRB1rcpckvPnQ,813417,True,rossopomodoro|signorvino,['chain_distance_gt_auto_match_radius'],Rossopomodoro Cascina Merlata,Signorvino - Cascina Merlata,Via Gottlieb Wilhelm Daimler,Via Gottlieb Wilhelm Daimler,20151,20151,+390272193865,,ristoranti.rossopomodoro.it/rossopomodoro-cascina-merlata-dcc34ec406a9,,0.7662235896874824,0.76,0.79,UNCERTAIN,geo,,0.7317073170731707,142.3286697844328,0.7153426604311344,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJeb-gtl3BhkcRRLdU5bdU6is:50468,thefork,ChIJeb-gtl3BhkcRRLdU5bdU6is,50468,False,,[],Hana Restaurant,Hana Restaurant,Via Paolo Giovio,Corso Vercelli,20144,20144,+390248197213,,hanarestaurant.it,,0.8667598553693583,0.86,0.94,UNCERTAIN,geo,,1.0,47.485920900916774,0.9050281581981665,0.33333333333333326,0.0,0.0,1.0,0.0,MATCH
ChIJc_M77E_HhkcR3M27whcAfQA:850782,thefork,ChIJc_M77E_HhkcR3M27whcAfQA,850782,True,old wild west,[],Old Wild West - Milano Bicocca Village,Wagamama - Bicocca,Via Chiese,Via Chiese,20126,20126,+390240137256,,oldwildwest.it/it/ristoranti/milano-bicocca-village-2?utm_campaign=Brand-Schede_Google&utm_content=paginaristorante&utm_medium=Organic&utm_source=Partoo,,0.7852522632833241,0.76,0.79,UNCERTAIN,geo,,0.6086956521739131,27.279375433760656,0.9454412491324787,1.0,0.0,0.0,1.0,0.0,NON_MATCH
